;reviewId;userName;userImage;text;score;thumbsUpCount;reviewCreatedVersion;tweetcreatedts;replyContent;repliedAt;result
278;e2d60d55-1811-4cc9-980d-23d2cb400058;Ely Handayani;https://play-lh.googleusercontent.com/a/AEdFTp5z2zjSbaxvYW1FnBEZN4s8ejsJQxoY6ClOcfxf7A=mo;Belum buka sampai sekarang ya?? Sudah tanggal 3, tapi apps masih belum bisa dibuka;4;0;1.3.20;03/01/2022 06:15;;;[{'label': 'POSITIVE', 'score': 0.9931486248970032}]
279;336a099d-7d40-4327-8079-fe048dd9be73;Arya Tanjung;https://play-lh.googleusercontent.com/a/AEdFTp5IG6xqXQWAOD5114nyk-j2bNtOhCBeSYhyJXlS=mo;Aplikasi kok gak bisa,, padahal saya mau lapor atas kinerja kelurahan diwilayah saya, pelayanan nya tak sebaik karyawan bank,pelayanan disini buruk tidak ramah jutek,, kalau perlu dipasang cctv dalam kelurahan agar pelapor punya bukti sifat pelayanan karyawan kelurahan yang buruk dan jutek.. Padahal digaji tapi ada yang perlu males kerja,,;1;28;1.3.20;27/12/2021 02:31;;;[{'label': 'POSITIVE', 'score': 0.9868908524513245}]
280;53fc25d9-4347-472d-b3d0-29e42c9bcc7d;Sobirin Dirin;https://play-lh.googleusercontent.com/a-/AD5-WCl8EXaTUHtwpQ07OdNe--t-7c14wyDBsodkOX1j;Ga bisa masuk;3;0;1.3.20;25/12/2021 06:34;;;[{'label': 'POSITIVE', 'score': 0.962807297706604}]
281;97b3a436-40da-4308-a978-40d321a2b85c;Bapang;https://play-lh.googleusercontent.com/a-/AD5-WCmYv2eulZVfFx_linOXqBh9dlK4IVBLy9aa35KPAw;Aplikasi ini sering mengarsipkan Laporan tanpa tindak lanjut,, apa lagi yang di laporkan mengenai kepolisian, apakah admin lapor kepolisian ?;1;0;1.3.14;24/12/2021 07:34;;;[{'label': 'POSITIVE', 'score': 0.9881177544593811}]
282;4b5a6d3a-c804-4cf7-b6b2-8721e98386b2;Yakasih Robin;https://play-lh.googleusercontent.com/a/AEdFTp64cvnqLEAPsNGNQoUcuhKmCGaBTmh3nXIaMf0=mo;Terima kasih aplikasi ini sangat membantu kami masyarakat dalam menyampaikan persoalan yg terjadi di tengah masyarakat;5;0;1.3.20;23/12/2021 01:41;;;[{'label': 'POSITIVE', 'score': 0.9898619651794434}]
283;e8918400-ba80-4212-81f9-a80747caef87;Do'a Ibu Collection;https://play-lh.googleusercontent.com/a/AEdFTp6lSB5kcEqoZDcLe9Mg24VshwRRkmIl22SQYuGV=mo;Aplikasi ini di buat hanya sekadar formalitas. Tidak ada aksi nyata atas laporan yang di buat. Saya sudah laporkan keluhan, akan tetapi sudah 3 minggu laporan saya tidak di proses.;1;3;1.3.20;22/12/2021 07:15;;;[{'label': 'POSITIVE', 'score': 0.989821195602417}]
284;5cb552cf-b05a-4744-95b1-8a68395fd30e;Le_Toys;https://play-lh.googleusercontent.com/a-/AD5-WCklkVjhg4mk9ekbq1UM6hex8q95DXXBGNoxCgMyUQ;Sudah coba melaporkan masalah ketertiban umum, laporan saya baru di respon oleh team SP4N LAPOR saja namun belum ada penanganan penertiban di daerah masalah yang dilaporkan. Saya tunggu tindakan penertibannya. Jika sudah tertib. Aplikasi ini patut diberi bintang 5. Trims!;2;13;1.3.20;22/12/2021 05:59;;;[{'label': 'POSITIVE', 'score': 0.9908972382545471}]
285;80d6c4aa-949a-4ff5-b038-a0a1ac582ae0;Ian Dwi Heruyanto;https://play-lh.googleusercontent.com/a-/AD5-WCkCsGTOumpTXRZeQkgD4WGT4mKYlJxMMR8bqrsYLAo;sistem dan aplikasinya jelek sekali. Masalah blum trselesaikan eh laporan udah ditutup. Diperparah dgn aplikasi yg ga mendukung. haduh;1;1;1.3.20;20/12/2021 07:52;;;[{'label': 'POSITIVE', 'score': 0.9876506924629211}]
286;431babfa-e7bc-4900-a7e9-d6d74b85cdf8;Varrent;https://play-lh.googleusercontent.com/a-/AD5-WCmz-MNX2yi4EWRO4CN8ZC16INqrARNZA4SljJjdvg;Buruk banget, gaada penyelesaian dari masalahnya, malah ditutup by sistem;1;1;1.3.20;18/12/2021 13:17;;;[{'label': 'POSITIVE', 'score': 0.9846360683441162}]
287;e12361a6-b117-40c1-aaf8-0c6c7862857d;Real World;https://play-lh.googleusercontent.com/a-/AD5-WCk6Nq6RiyraF0JKkWHJPA1wSp804kNmM1rXMi5P;Lapor doang tidak ada penanganan. Pret;1;0;;16/12/2021 23:22;;;[{'label': 'NEGATIVE', 'score': 0.9458590149879456}]
288;f3adf8be-f061-4489-8780-a8a36795d635;King Cyber;https://play-lh.googleusercontent.com/a-/AD5-WCluHGOeqyvB-HsLPcOeuRvv7TR4tTq25-whpoezrg;Mudahan bisa jadi media penyampaian Keluhan......;3;0;1.3.20;15/12/2021 18:47;;;[{'label': 'POSITIVE', 'score': 0.9917928576469421}]
289;eb1a0b36-c7d7-4727-b607-a3f21a8790cc;ahmad rifai aziz;https://play-lh.googleusercontent.com/a/AEdFTp63TBVoOy3czsOSKEup3cRZpPbBW2hS2zS3zenl=mo;Ga bisa daftar. Waktu memasukkan pembuatan kata sandi ga bisa. Ga guna.;1;0;1.3.20;15/12/2021 05:35;;;[{'label': 'POSITIVE', 'score': 0.9920794367790222}]
290;08a5125a-64fc-4b1f-8f1b-f1191561bb8b;syah putra;https://play-lh.googleusercontent.com/a/AEdFTp4vOYOCkkL-DhdNypnZLnUOvItr629C0REiefgz=mo;Agar dipersiapkan sebelum memberikan pelayanan;1;1;1.3.20;14/12/2021 15:53;;;[{'label': 'POSITIVE', 'score': 0.9904987215995789}]
291;c1ee996f-3b73-40e5-a088-46650b9df608;yudi bondel;https://play-lh.googleusercontent.com/a-/AD5-WCm1pS5FRpmH-WDfoKQU4MMBCFA2ktLUIcF_YZaI;Tempatnya Rakyat Kecil mengaduh ??????;5;0;1.3.20;14/12/2021 02:51;;;[{'label': 'POSITIVE', 'score': 0.9986405968666077}]
292;81a5143c-c9e9-45a3-8b7b-abf46995d7c9;matadetik;https://play-lh.googleusercontent.com/a-/AD5-WCm_3RhplGZq6RCvA4p7ZJVbs87PfHgNhupHmv9Pig;Saat pendaftaran pertama saja laporan saya ditanggapi, belakangan saat login malah disuruh daftar lagi ? Itung - itung lapor aja di portal berita terbuka??;1;0;;11/12/2021 09:39;;;[{'label': 'POSITIVE', 'score': 0.9984942674636841}]
293;087b480b-6113-4890-a2b6-59946915fc53;Raihhan Raihhan;https://play-lh.googleusercontent.com/a/AEdFTp6-nG74ZtxDnaR5uvL4FkTLi5_s0gWWnIqkAqhR=mo;Mohon laporan kami jangan di persulit..kami rakyat kecil butuh kepastian??;5;1;;11/12/2021 02:09;;;[{'label': 'POSITIVE', 'score': 0.9985081553459167}]
294;2e69b1f0-6617-47b8-8b1e-f90ee89f3f44;Tiva Oktaviani;https://play-lh.googleusercontent.com/a/AEdFTp61nY5_fdroiEc_KzV5tuFa8U4KpshUw4yNVihf=mo;Aplikasi jelek, lambat prosesnya;1;0;1.3.20;10/12/2021 09:08;;;[{'label': 'POSITIVE', 'score': 0.9909092783927917}]
295;3303b5a5-5266-4138-a066-32ca146462c3;Muhammad Nasrullah;https://play-lh.googleusercontent.com/a-/AD5-WCmxHgZbhv13IO5oHic5dMGQjmAGAgR-zgRwSZChzg;Mohon maaf untuk aplikasinya kurang berkualitas, sering internal server.. ??;1;1;1.3.20;07/12/2021 02:55;;;[{'label': 'POSITIVE', 'score': 0.9985465407371521}]
296;89690a6c-0d44-4169-bfc0-a15b05da3df2;Mas Yanto;https://play-lh.googleusercontent.com/a-/AD5-WCnNSUAtWM9pcsp81bFeId4qA0QTknWR9ZTcgJYZ;Aku kasih rating maksimal karena applikasi ini banyak membantu.;5;0;1.3.20;04/12/2021 08:19;;;[{'label': 'POSITIVE', 'score': 0.9967007040977478}]
297;2ed4b9d1-cd91-4b6b-bd07-8247bbaec8ff;Rafi Ramdani;https://play-lh.googleusercontent.com/a-/AD5-WCmIk_MBPSTyYYsOWG8whCmQeO9-lVPLtemk3C15XA;gini nih apk pemerintah pelayanan masyarakat asal asalan, apk tidak berguna sekali.;1;0;1.3.20;03/12/2021 03:39;;;[{'label': 'POSITIVE', 'score': 0.9938973784446716}]
298;fd1b66a8-9dba-4eae-90d1-167470293e62;Oskar Burhan;https://play-lh.googleusercontent.com/a/AEdFTp4I9ratGfVLZwmLeswPTgBARLJ2dkicVWs-BUze=mo;Memohon meminta keadilan;5;0;;03/12/2021 03:10;;;[{'label': 'POSITIVE', 'score': 0.9909341335296631}]
299;09f962a0-0cae-4761-bb9f-59fa4601cf24;poer channel;https://play-lh.googleusercontent.com/a-/AD5-WCmW3nqDyzGqd9QfvD-nomIhevW3nghpqa8VGwOfQA;Jelek internal server eror. Harusnya gak pake bintang . Karna ini mau komentar harus klik bintang ..;1;0;1.3.20;02/12/2021 13:42;;;[{'label': 'POSITIVE', 'score': 0.9891250133514404}]
300;f998b04f-2683-495c-8bfa-e900b4872286;Farhatus Saniyah;https://play-lh.googleusercontent.com/a/AEdFTp7EwufPyi58r4arwvsJP3UT4Ico3YU3Qlq5GEWT=mo;Percuma melapor tapi gak ada tindakan;1;0;1.3.15;01/12/2021 13:31;;;[{'label': 'POSITIVE', 'score': 0.9892783761024475}]
301;f4a9ce4f-4aea-42dd-953e-4f7faf77c880;Alfredo Arif gaulan;https://play-lh.googleusercontent.com/a-/AD5-WCkkQZukh4X6OxQ6XNBtebhGGtOoLPMDVeZ-lX4Cnw;Saya tidak dapat mengunggah foto dokumen pendukung;2;0;1.3.20;01/12/2021 02:05;;;[{'label': 'POSITIVE', 'score': 0.7383381724357605}]
302;82dacf4f-b211-43f0-9b4f-32913f99ab6d;A4_Muh Firdaus Arrifqi_2016;https://play-lh.googleusercontent.com/a-/AD5-WCnD001_Un0esgQlWGIkGJS0WT96hX4_sJt9uefIMg;Buruk banget, sering internal server error, baru laporan dan belum selesai tiba tiba keluar sendiri, ini memang ingin membuat aplikasi yang menampung aspirasi rakyat atau cuma formalitas saja;1;15;1.3.20;30/11/2021 21:22;;;[{'label': 'NEGATIVE', 'score': 0.9942864775657654}]
303;2cdff4b2-673f-4a22-8360-16ef2d123cc0;iin sasmita sari;https://play-lh.googleusercontent.com/a-/AD5-WClm_0LDkWUYElXMts5r6euhap12_v-ZeOAPsALv9w;Mantap... Tp terkadang ditutup sendiri oleh sistem;5;0;1.3.19;24/11/2021 13:45;;;[{'label': 'POSITIVE', 'score': 0.9874754548072815}]
304;3a685114-f84b-48c9-b879-b5a69c7f98dc;Sena Sonjaya Akbar;https://play-lh.googleusercontent.com/a-/AD5-WCltgNZh9Vg9qAt7N6iMmvpd7uDS-cE-NH_US7vLcwY;Aplikasinya Tidak bisa diverifikasi, saya melaporkan 1 laporan, kok muncul 8 laporan Aplikasinya eror;1;0;1.3.20;23/11/2021 10:45;;;[{'label': 'POSITIVE', 'score': 0.9914982914924622}]
305;de351b2f-f0f2-4c71-8e57-033dfca4a0fa;BUNG AL SNY;https://play-lh.googleusercontent.com/a-/AD5-WCk3nB_7wjD3vMR0VVVCNiLKTg2Y1hxGro1RL7yJHw;Aplikasi apaan data harus masuk terusbtidak tersimpan otomatis setiap kali mau lapor harus isi form lagi dan lagi dan akun lama berganti dengan sendirinya. PAYAH;2;3;1.3.20;23/11/2021 04:26;;;[{'label': 'POSITIVE', 'score': 0.9917857050895691}]
306;92850c0d-c2d4-400d-b566-9c15dd48f14c;Mohammad Royhan;https://play-lh.googleusercontent.com/a-/AD5-WCkC3vHrZCIp-LsNM6IOv0LaVCc6F5YhOQ6oETTCfA;Sudah coba melaporkan ternyata tidak ditindaklanjuti, hanya dikasih pdf peraturan terkait ini sudah sesuai padahal di kenyataan di lapangan sebaliknya.;1;0;;22/11/2021 08:26;;;[{'label': 'POSITIVE', 'score': 0.9730281233787537}]
307;9c1196ad-3784-418a-8232-48fa435520b0;M Virzian Hasbi;https://play-lh.googleusercontent.com/a-/AD5-WCmWeuY5LmwOZdxwu5mSAB29Ym5dLb9m0MDJMeLz;Sengaja dibikin error ya?;1;0;1.3.20;22/11/2021 05:38;;;[{'label': 'NEGATIVE', 'score': 0.987366795539856}]
308;80fbb411-8912-4e4d-af8b-27aeed9d0e33;WNBFF WNBFF;https://play-lh.googleusercontent.com/a/AEdFTp40Oyr_t-T8i6HO7J3ioWTrP2w4GN8--XZSz-c0=mo;busuk;1;0;;21/11/2021 08:53;;;[{'label': 'NEGATIVE', 'score': 0.9801328182220459}]
309;49db416b-c499-4717-a934-81d5e7e9beec;Eddy Suparman;https://play-lh.googleusercontent.com/a/AEdFTp7QCPtd2Nn39hypkfIYkg1QN6wK57Zg1gNv-K7q=mo;ada respons yg cepat, tapi ada juga tidak ada respon dari instansi yg terkait.;5;1;1.3.20;20/11/2021 07:11;;;[{'label': 'POSITIVE', 'score': 0.9933221936225891}]
310;12060bf6-b14d-46e6-9572-80b8ec6c8e7a;Leha Leha Man;https://play-lh.googleusercontent.com/a/AEdFTp5OTCFoXUVegiJjkX_-FfQBRe8VQNgqIyqIn7jb=mo;info sudah di tangani..tp fakta dilapangan belom..HADEH;1;0;1.3.20;19/11/2021 08:11;;;[{'label': 'NEGATIVE', 'score': 0.9707880020141602}]
311;d75859ef-432b-416e-be1f-7dc6131dd5e8;lois emba;https://play-lh.googleusercontent.com/a-/AD5-WCnnsaRQ9g0vv4BvayFdPCqRhsKvk_jrThoRrgybw6U;Aplikasi tidak jelas;1;0;1.3.20;17/11/2021 13:52;;;[{'label': 'NEGATIVE', 'score': 0.9836944937705994}]
312;b1258d02-e6f9-4c16-a047-f38cc93f6a95;Tarpuji Mizzi;https://play-lh.googleusercontent.com/a-/AD5-WCkMy8Jg-uk4StEvf2d_B9Q9xsiDAYcK2qdvTxyY;Sangat baik;5;0;1.3.20;16/11/2021 02:38;;;[{'label': 'POSITIVE', 'score': 0.9838594198226929}]
313;40537d68-eedb-4a41-b95f-88a280f17454;Shinta Indrawaty;https://play-lh.googleusercontent.com/a-/AD5-WCmrODXKqsjuqTXFm7U8RteVA7cwZPgNuKDguGcuDw;Saat mo dikirm kok tertera internal server error.. niat gak sih aplikasi ini;2;0;1.3.20;15/11/2021 22:46;;;[{'label': 'NEGATIVE', 'score': 0.9942751526832581}]
314;3eed912f-02a2-44a6-806c-107c0c2d2399;Alfareza Firdaus;https://play-lh.googleusercontent.com/a-/AD5-WCkzFU_uvdQ4d5VnJRAWUG8Y8UF02FB1zVClvkwSsg;Ketika ingin unggah laporan, muncul internal server eror. Tolong dibenahi jika serius untuk membenahi pelayana publik di Indonesia;1;1;1.3.20;15/11/2021 01:25;;;[{'label': 'POSITIVE', 'score': 0.9966078996658325}]
315;d200d3f6-ef16-4580-b7a8-8a761efd58fa;Hasan Jaenudin;https://play-lh.googleusercontent.com/a-/AD5-WCncqSv3KPHFK9tPO57TXyn1Y7acNyvC5eW0fCjomA;Percuma Juga Kalau Kita Buat Laporan Kalau tumpul Ke atas keras Ke Bawah;1;0;1.3.20;14/11/2021 06:09;;;[{'label': 'POSITIVE', 'score': 0.9897173643112183}]
316;bf4f49f4-d0ae-4a78-a189-55164f012bbb;arsat acca;https://play-lh.googleusercontent.com/a-/AD5-WCl5W1uPX8JHA0WF7gJrU03EWvZoKNxNoliwveiq;Kenapa klau mau lapor, selalu ada notifikasi server internal error??;1;0;1.3.20;14/11/2021 00:34;;;[{'label': 'NEGATIVE', 'score': 0.9950999617576599}]
317;bd3f5527-e164-4825-a49f-39560b608849;Siva Muslimin;https://play-lh.googleusercontent.com/a-/AD5-WCk7Rq4n9SzaJjHk9DhrPGTS7-dA0Hxf2UHodbQ_;Semoga bisa bantu;4;0;1.3.20;10/11/2021 01:36;;;[{'label': 'POSITIVE', 'score': 0.9863680005073547}]
318;3f582340-8234-4221-9b74-c21b716927c5;Andi Ankbb;https://play-lh.googleusercontent.com/a-/AD5-WCkIllOaDww6_Xj0NMAqjFopZw5DyjZ-qevTiLz3VQ;Kurang flexible aplikasinya.;2;0;1.3.20;08/11/2021 02:11;;;[{'label': 'POSITIVE', 'score': 0.9981448650360107}]
319;7a9a8b3e-0622-4cb9-8c3a-d9a540cea532;Nomor Satoe;https://play-lh.googleusercontent.com/a-/AD5-WCmTZV2H0CgziMYc62DCjmUuyk8UX6YxBddD0slQhA;smentara 3 dlo yah.... s'andainya dgn adanya aplikasi inih tanggapannya sesuai dgn yg d'harapkan... bintangnya d'tambah deh... ????;3;0;1.3.20;06/11/2021 09:31;;;[{'label': 'POSITIVE', 'score': 0.998665452003479}]
320;a8f9c697-4c9b-460e-aa74-4f6b98ac2e73;dsunzilla;https://play-lh.googleusercontent.com/a-/AD5-WCkpZfwVpmALC86kp29tzUr3wPNeQua4RYVj81hF1w;hanya menanggapi laporan yg terverifikasi. padahal udah coba beberapa kali mau verifikasi sampe bikin akun baru, masih aja ga bisa verifikasi.;1;0;1.3.20;06/11/2021 08:44;;;[{'label': 'POSITIVE', 'score': 0.988673985004425}]
321;2486437f-66a0-4fad-8e08-3b6add4e8643;mikha manroe;https://play-lh.googleusercontent.com/a-/AD5-WClJP0QhvbpwMaXpSBqz_-1ItLUhFXoIFcKH7oOIdQ;apa cuma gw ya isi data sambil memaki dalam hati karna gak bisa daftar? apa sebenarnya tujuan aplikasi ini dibuat cuma untuk prank..?;1;3;1.3.20;04/11/2021 15:51;;;[{'label': 'NEGATIVE', 'score': 0.983674943447113}]
322;835d1d30-95f8-465a-964e-7b4d75483813;Ade Sunarya;https://play-lh.googleusercontent.com/a-/AD5-WCnp7w7rgD99uzly0AqaKjGTAnhiRs8p89tqFJH3fg;"Disuruh upload dokumen ,pas mau upload nya muncul pesan "" internal server error""";4;1;1.3.20;03/11/2021 15:46;;;[{'label': 'NEGATIVE', 'score': 0.9976645708084106}]
323;15081ca3-4548-4887-b507-1f8fd2d409d3;Arsy Rahman;https://play-lh.googleusercontent.com/a/AEdFTp4HbQ2u6XYz0vLqfoU5g4Uiy2oVujHtajV6Hckb=mo;Pelayanan buruk sekali kita sebagai rakya t itu kalo ada apa apa langsung cepet langsung di tanggapi jangan kalo ada duit nya doang baru cepet, buat apa ada aplikasi pengaduan kalo bikin pengaduan aja tanggepan nya lama sekali saya bikin laporan dari tanggal 17 Oktober 2021 dan sampai 4 November 2021 belom di respon sama sekali, klo tidak ada covid saya Dateng langsung kekelurahan ataupun itu ini kan lagi covid harus nya segala sesuatu itu harus dipercepat bukan diperlambat!!!!!;1;46;1.3.20;03/11/2021 15:36;;;[{'label': 'POSITIVE', 'score': 0.9956362843513489}]
324;5a7d1efc-b4a4-4df8-80b1-46346cee0bd4;irfan arifin (Arifin);https://play-lh.googleusercontent.com/a-/AD5-WCkGaGoXrA9YyR88L8Nt_Tt-gPnGsMaZidyGKOaGpw;Sangat Membantu;5;0;1.3.20;03/11/2021 03:29;;;[{'label': 'POSITIVE', 'score': 0.9085350632667542}]
325;bd3de238-da7d-4cee-9f4c-be2754588270;Indra Gunawan;https://play-lh.googleusercontent.com/a/AEdFTp64Bwm6xTRDY6V5eK7wyqrL2p2rxzJuVouFDXMJ=mo;Apk ga bisa dipake.. ckckckck;1;0;;02/11/2021 00:26;;;[{'label': 'POSITIVE', 'score': 0.9836210012435913}]
326;552237be-5239-4574-b320-f5a32cc15ad8;Lennard Firman;https://play-lh.googleusercontent.com/a-/AD5-WClMm6Moq_oZ1kxtv6p7vSeX76ONMZdBnZWtx9UD;Semoga bermanfaat;5;0;;31/10/2021 15:33;;;[{'label': 'POSITIVE', 'score': 0.9902555346488953}]
327;2620ac15-553c-4427-aadd-47bb1114661d;Ryan Anang;https://play-lh.googleusercontent.com/a-/AD5-WCm0kjs_6isDi_5mtqEBUU6UTGKpSx9QY9IJjcYFpUI;Suka;5;0;1.3.20;27/10/2021 23:16;;;[{'label': 'NEGATIVE', 'score': 0.965829610824585}]
328;900f833f-a563-4f25-9b37-dcbac8cab3be;Noval Verdian;https://play-lh.googleusercontent.com/a-/AD5-WCmwu5cZ-hfQ11mHzd_0yoj8Zdgi5-KvvsC1Qp88QGU;Good;5;0;1.3.20;25/10/2021 21:14;;;[{'label': 'POSITIVE', 'score': 0.9984152317047119}]
329;4215eb0d-3455-487b-8b5c-189a4516d373;M.Adi Rizky;https://play-lh.googleusercontent.com/a-/AD5-WClvPO5cf4u3OPl9duCJVbYpnx4EM78niDpckaO9cA;Server oh server;1;0;1.3.20;24/10/2021 18:59;;;[{'label': 'NEGATIVE', 'score': 0.9934938549995422}]
330;6c20bff4-bf75-4007-8994-2e8282db147a;R. Eka Perkasa;https://play-lh.googleusercontent.com/a-/AD5-WCl-gYsEb6HUpyswH0Jw8LAoLUVIP8FYPF0WbNv7og;Sarana pelaporan tidak berguna. Kirim Laporan tidak bisa (gagal) dengan keterangan 'Internal Server Error: Server Error';1;2;1.3.20;24/10/2021 10:15;;;[{'label': 'NEGATIVE', 'score': 0.9975705742835999}]
331;17d76eb5-b137-4d72-85ee-f2a638972870;Budi Manik;https://play-lh.googleusercontent.com/a-/AD5-WClD1DhggaK9D7nSyNmx6Hok7NatzS5vrxqzPZZkWw;Gak jelas. Daftar susah;1;0;;24/10/2021 01:25;;;[{'label': 'POSITIVE', 'score': 0.9904958009719849}]
332;97bd1625-8e6b-4585-8b3c-085be53208bb;Mulyana Riski;https://play-lh.googleusercontent.com/a-/AD5-WClITsqG73f8YuityGEPSq4RUxFOwNz65CrNvYERVg;Saya bikin laporan malah laporan saya di hapus, mental kolonialisme!!!!!;1;0;1.3.20;23/10/2021 03:17;;;[{'label': 'NEGATIVE', 'score': 0.991023063659668}]
333;909484dc-a14e-4429-8aab-e48b3b18be23;Yanuar Vitanto;https://play-lh.googleusercontent.com/a/AEdFTp7lF1zBBHN2mMYn2K7JbqgSV9GLaVjaElL20leE=mo;"Aplikasi tidak bisa digunakan. Setelah isi formulir laporan tidak bisa di kirim. Sudah 3x coba ulangi prosesnya, laporan tetap tidak bisa terkirim. Pada akhir kesimpulan saya pribadi layanan SP4N LAPOR harusnya jadi pihak ""Terlapor"" karena tidak memberikan layanan publik dengan baik ??";1;35;1.3.20;18/10/2021 03:31;;;[{'label': 'POSITIVE', 'score': 0.9971625208854675}]
334;f8be2041-38e3-4247-9d81-4d4e23867dcd;Muhammad Rasyidin Nazhip;https://play-lh.googleusercontent.com/a-/AD5-WCkufZyoooVtwOyIYWUAtol9zKOCYueXHvZMRmIn8g;selama yang dilaporin punya backingn, lapor disini percuma ??;1;0;;17/10/2021 14:18;;;[{'label': 'POSITIVE', 'score': 0.9983003735542297}]
335;73feda01-8bdb-4fe1-a7aa-cfcdac33368b;Eriek Dharmono;https://play-lh.googleusercontent.com/a/AEdFTp7mSrL-_-Mg-qoK5fM4IIz6wkGBRvSd6rOyDvlK=mo;Jempol;5;1;1.3.20;16/10/2021 21:42;;;[{'label': 'POSITIVE', 'score': 0.9671205282211304}]
336;299b9585-e93d-4d19-b971-597c8e9fd4a0;I Putu Hariawan;https://play-lh.googleusercontent.com/a-/AD5-WCkXU6fw2HV3KTVOXixztMP5dSmzl3iVJ0-xdoNouQ;Pengawal terhadap pemerintahan baik input,solusi,tanggapan dan inspirasi masyarakat bisa disalurkan tanpa mesti kewakilrakyat yg belum tentu sesuai keinginan kadangkala tidak disampaikan bila merugikannya.Semoga ini kedepan lebih baik cepat tanggap dan berbobot.;4;6;1.3.20;16/10/2021 12:25;;;[{'label': 'POSITIVE', 'score': 0.9972668886184692}]
337;7336e0cd-805a-4b88-b91c-7a508e6264be;arga septhian;https://play-lh.googleusercontent.com/a/AEdFTp4DOaUewgag65dvysp2QekGgnOJE3fghppMur0g=mo;Aplikasi internal server error Klik sekali laporan jadi banyak di perbaharui dong.;3;0;;14/10/2021 11:05;;;[{'label': 'NEGATIVE', 'score': 0.9962278604507446}]
338;14e75d3a-b88f-4ca3-b22a-2a57bb073976;Barez S;https://play-lh.googleusercontent.com/a-/AD5-WCnSmRz62TmWy2eS0aOoRyc_xB3nKlLTeFjtPSzn3w;Kecewa!!!! Sudah bikin laporan pas mau kirim internal server erroooorrr terus....;3;0;1.3.19;13/10/2021 10:27;;;[{'label': 'POSITIVE', 'score': 0.9979649782180786}]
339;9fe6389e-e441-4e01-8391-765ddbf855f8;pedro texeira;https://play-lh.googleusercontent.com/a/AEdFTp4uvUWnaEoMadaiiSYfN0GZPKq1yCbyZYYiiVR5=mo;Baik;5;0;1.3.3;12/10/2021 09:43;;;[{'label': 'POSITIVE', 'score': 0.9840906262397766}]
340;4ffef8fc-c9fc-4210-b5bc-3fa93835e9ca;Alfan Arlansyah;https://play-lh.googleusercontent.com/a-/AD5-WCliLMoPvEhlu9D3n4-8SvfJ8Jv-TpFV0WcrLe73JA;Percuma kalian lapor dari sini. Nanti di suru lapor juga ke polisi terdekat. Tujuan kita lapor online itu supaya gak perlu capek ke kantor polisi kan. Kalau ujung ujungnya pun disuru lapor langsung, aplikasi ini buat apa????;1;4;1.3.19;12/10/2021 08:08;;;[{'label': 'POSITIVE', 'score': 0.9334567189216614}]
341;fde18548-26eb-4feb-b7e0-dcd0d1c8ec28;Angga Buset;https://play-lh.googleusercontent.com/a-/AD5-WCm4MQhMwwx_IYffjX5Pjn_Jslr5wrI-kLhfDz3zKA;kenapa selalu error internal server saat membuat laporan;1;0;1.3.19;12/10/2021 07:13;;;[{'label': 'NEGATIVE', 'score': 0.9961642026901245}]
342;e272818e-c2e9-4b98-8490-bbbaf84f7453;Mihmud ????? Abraham ???????;https://play-lh.googleusercontent.com/a/AEdFTp405WVBxeaf_yRmxzAcEy-RrddLkUnvKPoHQmXL=mo;Aplikasi eror;5;0;1.3.19;09/10/2021 19:39;;;[{'label': 'POSITIVE', 'score': 0.9826969504356384}]
343;eaa071b8-d0e9-46e8-bb40-d08a2b2f899e;sukijati;https://play-lh.googleusercontent.com/a/AEdFTp718Ahqv-IAMiat27zVwCVa2c4xWZnfXAbP5h3p=mo;Sekarang malah eror;1;0;1.3.19;09/10/2021 01:12;;;[{'label': 'POSITIVE', 'score': 0.9840041995048523}]
344;272f618c-6c53-4c7e-b49e-928d8ce6fdc1;Nur Oktafiani;https://play-lh.googleusercontent.com/a/AEdFTp54vWOJgJ9XQswzO9iNXuQRvA2tOjI7LyXXEFi6=mo;Gw gk tau ini fungsinya apa,dkit2 eror.mau upload gambar gk bsa;1;0;;08/10/2021 09:53;;;[{'label': 'POSITIVE', 'score': 0.9946247935295105}]
345;9077e18e-8ab4-45d0-ba3c-4ba8345d05c7;cung kring;https://play-lh.googleusercontent.com/a/AEdFTp7Ox909gA27xNfIgUI-7QtL6A4Ip_XIAn-9bnRh=mo;Terbantu;5;0;;08/10/2021 03:14;;;[{'label': 'POSITIVE', 'score': 0.996132493019104}]
346;19cdd344-56db-434f-b113-1e593f610017;Muhammad Ari;https://play-lh.googleusercontent.com/a/AEdFTp5xhYLf6zxCX6hTLnGYpkSdexyvMoF0xAt3zK3v=mo;"Laporan saya dengan judul ""Banjir dan Macet di Jalan Raya Citeras - Tigaraksa"" Di Arsipkan sama Admin, padahal laporan tersebut benar benar fakta selalu banjir ketika hujan dan sangat macet ketika pagi dan sore hari. Gak ada gunanya kalo diarsipkan, yg awalnya mau lapor tentang hal lain jadi MALAS";1;8;;07/10/2021 07:00;;;[{'label': 'POSITIVE', 'score': 0.9925824403762817}]
